914|536;626;457;754;529;167;637;235;329;
915|401;158;203;42;
916|823;352;
917|220;815;408;147;721;570;354;70;
918|449;270;186;51;397;244;659;
919|690;880;570;652;386;848;675;
920|323;78;734;634;672;209;819;296;
921|585;434;222;707;394;90;39;
922|116;375;
923|647;304;
924|584;501;847;855;606;839;841;557;
925|297;408;396;439;681;791;454;44;523;
926|268;619;641;281;197;
927|34;169;71;180;248;201;70;361;
928|578;305;99;376;
929|173;436;
930|643;540;38;130;373;202;300;91;
931|480;395;368;392;608;525;214;
932|288;73;439;555;
933|911;7;
934|551;334;299;87;41;315;768;657;688;
935|369;349;327;59;259;451;640;292;43;
936|788;747;63;410;616;
937|643;72;317;38;119;257;688;
938|307;407;316;8;795;
939|405;507;302;401;819;
940|38;83;515;740;
941|108;347;511;376;
942|584;74;442;324;181;615;21;
943|449;597;78;34;614;685;209;821;
