246|18381|0.26
246|4|0.99
246|2|0.13
247|7|0.5
247|6|0.16
247|1|0.46
247|3|0.86
247|18381|0.73
247|4|0.81
247|2|0.69
248|7|0.76
248|6|0.24
248|1|0.58
248|3|0.15
248|18381|0.6
248|4|0.58
248|2|0.94
249|7|0.99
249|6|0.1
249|1|0.91
249|3|0.85
249|18381|0.94
249|4|0.74
249|2|0.06
250|7|0.45
250|6|0.99
250|1|0.93
250|3|0.95
250|18381|0.46
250|4|0.05
250|2|0.44
251|7|0.74
251|6|0.96
251|1|0.94
251|3|0.2
251|18381|0.53
251|4|0.27
251|2|0.82
252|7|0.36
252|6|0.25
252|1|0.25
252|3|0.02
252|18381|0.8
252|4|0.49
252|2|0.95
253|7|0.43
253|6|0.63
253|1|0.22
253|3|0.93
253|18381|0.38
253|4|0.43
253|2|0.47
254|7|0.2
254|6|0.79
254|1|0.1
254|3|0.28
254|18381|0.89
254|4|0.81
254|2|0.26
255|7|0.41
255|6|0.26
255|1|0.1
255|3|0.13
255|18381|0.91
255|4|0.25
255|2|0.68
256|7|0.29
256|6|0.92
256|1|0.52
256|3|0.77
256|18381|0.4
256|4|0.92
256|2|0.15
257|7|0.08
257|6|0.06
257|1|0.65
257|3|0.31
257|18381|0.32
257|4|0.92
257|2|0.74
258|7|0.66
258|6|0.91
258|1|0.87
258|3|0.44
258|18381|0.03
258|4|0.76
258|2|0.12
259|7|0.07
259|6|0.65
259|1|0.47
259|3|0.18
259|18381|0.56
259|4|1.0
259|2|0.12
260|7|0.81
260|6|0.5
260|1|0.19
260|3|0.69
260|18381|0.8
260|4|0.56
260|2|0.54
261|7|0.08
261|6|0.62
261|1|0.05
261|3|0.01
261|18381|0.36
261|4|0.46
261|2|0.73
262|7|0.14
262|6|0.99
262|1|0.08
262|3|0.82
262|18381|0.08
262|4|0.21
262|2|0.95
263|7|0.7
263|6|0.96
263|1|0.14
263|3|0.0
263|18381|0.21
263|4|0.0
263|2|0.09
264|7|0.1
264|6|0.99
264|1|0.75
264|3|0.29
264|18381|0.4
264|4|0.52
264|2|0.03
265|7|0.17
265|6|0.51
265|1|0.28
265|3|0.75
265|18381|0.83
265|4|0.46
265|2|0.51
266|7|0.5
266|6|0.66
266|1|0.35
266|3|0.09
266|18381|0.1
266|4|0.86
266|2|0.28
267|7|0.75
267|6|0.15
267|1|0.79
267|3|0.36
267|18381|0.5
267|4|0.89
267|2|0.41
268|7|0.59
268|6|0.1
268|1|0.55
268|3|0.42
268|18381|0.7
268|4|0.65
268|2|0.54
269|7|0.43
269|6|0.03
269|1|1.0
269|3|0.73
269|18381|0.89
269|4|0.76
269|2|0.0
270|7|0.49
270|6|0.51
270|1|0.42
270|3|0.4
270|18381|0.38
270|4|0.35
270|2|0.92
271|7|0.08
271|6|0.14
271|1|0.44
271|3|0.5
271|18381|0.23
271|4|0.27
271|2|0.44
272|7|0.87
272|6|0.26
272|1|0.47
272|3|0.57
272|18381|0.37
272|4|0.43
272|2|0.1
273|7|0.8
273|6|0.38
273|1|0.55
273|3|0.34
273|18381|0.45
273|4|0.17
273|2|0.52
274|7|0.72
274|6|0.47
274|1|0.25
274|3|0.58
274|18381|0.15
274|4|0.41
274|2|0.28
275|7|0.93
275|6|0.25
275|1|0.26
275|3|0.07
275|18381|0.18
275|4|0.84
275|2|0.89
276|7|0.52
276|6|0.65
276|1|0.89
276|3|0.23
276|18381|0.72
276|4|0.1
276|2|0.51
277|7|0.8
277|6|0.06
277|1|0.34
277|3|0.32
277|18381|0.98
277|4|0.06
277|2|0.56
278|7|0.77
278|6|0.27
278|1|0.59
278|3|0.53
278|18381|0.08
278|4|0.17
278|2|0.61
279|7|0.13
279|6|0.95
279|1|0.03
279|3|0.65
279|18381|0.07
279|4|0.14
279|2|0.71
280|7|0.61
280|6|0.96
280|1|0.44
280|3|0.75
280|18381|0.47
280|4|0.87
280|2|0.51
281|7|0.32
281|6|0.81
281|1|0.6
281|3|0.79
281|18381|0.78
281|4|0.53
281|2|0.99
282|7|0.43
282|6|0.68
282|1|0.7
282|3|0.5
282|18381|0.87
282|4|0.64
282|2|0.69
283|7|0.6
283|6|0.05
283|1|0.24
283|3|0.76
283|18381|0.32
283|4|0.65
283|2|0.66
284|7|0.62
284|6|0.29
284|1|0.57
284|3|0.35
284|18381|0.31
284|4|0.97
284|2|0.86
285|7|0.63
285|6|0.82
285|1|0.95
285|3|0.32
285|18381|0.07
285|4|0.0
285|2|0.29
286|7|0.28
286|6|0.01
286|1|0.09
286|3|0.42
286|18381|0.57
286|4|0.45
286|2|0.25
287|7|0.73
287|6|0.52
287|1|0.82
287|3|0.37
287|18381|0.44
287|4|0.87
287|2|0.87
288|7|0.75
288|6|0.19
288|1|0.26
288|3|0.8
288|18381|0.94
288|4|0.93
288|2|0.32
289|7|0.23
289|6|0.03
289|1|0.2
289|3|0.32
289|18381|0.79
289|4|0.27
289|2|0.61
290|7|0.78
290|6|0.86
290|1|0.91
290|3|0.63
290|18381|0.79
290|4|0.25
290|2|0.83
291|7|0.88
291|6|0.85
291|1|0.52
291|3|0.73
291|18381|0.11
291|4|0.28
291|2|0.76
292|7|0.52
292|6|0.09
292|1|0.9
292|3|0.7
292|18381|0.27
292|4|0.99
292|2|0.78
293|7|0.11
293|6|0.65
293|1|0.41
293|3|0.11
293|18381|0.69
293|4|0.72
293|2|0.8
294|7|0.55
294|6|0.9
294|1|0.5
294|3|0.33
294|18381|0.25
294|4|0.19
294|2|0.18
295|7|0.06
295|6|0.25
295|1|0.74
295|3|0.57
295|18381|0.58
295|4|0.68
295|2|0.08
296|7|0.27
296|6|0.34
296|1|0.51
296|3|0.73
296|18381|0.26
296|4|0.86
296|2|0.51
297|7|0.77
297|6|0.14
297|1|0.39
297|3|0.79
297|18381|0.71
297|4|0.75
297|2|0.39
298|7|0.22
298|6|0.65
298|1|0.97
298|3|0.1
298|18381|0.77
298|4|0.76
298|2|0.43
299|7|0.39
299|6|0.93
299|1|0.36
299|3|0.44
299|18381|0.01
299|4|0.3
299|2|0.58
300|7|0.08
300|6|0.19
300|1|0.38
300|3|0.17
300|18381|0.3
300|4|0.14
300|2|0.69
301|7|0.1
301|6|0.4
301|1|0.61
301|3|0.99
301|18381|0.13
301|4|0.14
301|2|0.8
302|7|0.76
302|6|0.01
302|1|0.2
302|3|0.81
302|18381|0.31
302|4|0.03
302|2|0.87
303|7|0.76
303|6|0.67
303|1|0.28
303|3|0.82
303|18381|0.2
303|4|0.5
303|2|0.39
304|7|0.74
304|6|0.52
304|1|0.87
304|3|0.54
304|18381|0.13
304|4|0.7
304|2|0.74
305|7|0.88
305|6|0.29
305|1|0.69
305|3|0.84
305|18381|0.64
305|4|0.84
305|2|0.07
306|7|0.4
306|6|0.96
306|1|0.79
306|3|0.19
306|18381|0.91
306|4|0.21
306|2|0.29
307|7|0.45
307|6|0.87
307|1|0.35
307|3|0.18
307|18381|0.06
307|4|0.73
307|2|0.04
308|7|0.62
308|6|0.43
308|1|0.52
308|3|0.22
308|18381|0.96
308|4|0.82
308|2|0.77
309|7|0.15
309|6|0.49
309|1|0.36
309|3|0.93
309|18381|0.03
309|4|0.08
309|2|0.23
310|7|0.01
310|6|0.99
310|1|0.57
310|3|0.8
310|18381|0.79
310|4|0.78
310|2|0.35
311|7|0.94
311|6|0.03
311|1|0.13
311|3|0.87
311|18381|1.0
311|4|0.12
311|2|0.65
312|7|0.48
312|6|0.28
312|1|0.88
312|3|0.19
312|18381|0.91
312|4|0.74
312|2|0.25
313|7|0.0
313|6|0.48
313|1|0.4
313|3|0.39
313|18381|0.06
313|4|0.89
313|2|0.31
314|7|0.63
314|6|0.35
314|1|0.45
314|3|0.11
314|18381|0.78
314|4|0.72
314|2|0.21
315|7|0.98
315|6|0.06
315|1|0.46
315|3|0.03
315|18381|0.19
315|4|0.02
315|2|0.27
316|7|0.3
316|6|0.27
316|1|0.61
316|3|0.99
316|18381|0.44
316|4|0.68
316|2|0.95
317|7|0.67
317|6|0.5
317|1|0.44
317|3|0.94
317|18381|0.35
317|4|0.68
317|2|0.97
318|7|0.47
318|6|0.67
318|1|0.41
318|3|0.36
318|18381|0.59
318|4|0.98
318|2|0.16
319|7|0.06
319|6|0.8
319|1|0.72
319|3|0.71
319|18381|0.78
319|4|0.86
319|2|0.51
320|7|0.98
320|6|0.39
320|1|0.77
320|3|0.65
320|18381|0.03
320|4|0.45
320|2|0.01
321|7|0.58
321|6|0.15
321|1|0.62
321|3|0.66
321|18381|0.05
321|4|0.03
321|2|0.71
322|7|0.8
322|6|0.48
322|1|0.49
322|3|0.91
322|18381|0.48
322|4|0.07
322|2|0.1
323|7|0.53
323|6|0.19
323|1|0.82
323|3|0.64
323|18381|0.72
323|4|0.4
323|2|0.19
324|7|0.23
324|6|0.37
324|1|0.41
324|3|0.75
324|18381|0.88
324|4|0.77
324|2|0.26
325|7|0.19
325|6|0.31
325|1|0.76
325|3|0.73
325|18381|0.26
325|4|0.61
325|2|0.41
326|7|1.0
326|6|0.88
326|1|0.26
326|3|0.25
326|18381|0.89
326|4|0.25
326|2|0.64
327|7|0.91
327|6|0.45
327|1|0.94
327|3|0.81
327|18381|0.58
327|4|0.65
327|2|0.64
328|7|0.19
328|6|0.08
328|1|0.4
328|3|0.0
328|18381|0.04
328|4|0.73
328|2|0.08
329|7|0.7
329|6|0.99
329|1|0.53
329|3|0.03
329|18381|0.61
329|4|0.24
329|2|0.67
330|7|0.4
330|6|0.32
330|1|0.58
330|3|0.71
330|18381|0.09
330|4|0.99
330|2|0.09
331|7|1.0
331|6|0.66
331|1|0.37
331|3|0.42
331|18381|0.04
331|4|0.42
331|2|0.93
332|7|0.68
332|6|0.84
332|1|0.44
332|3|0.92
332|18381|0.72
332|4|0.98
332|2|0.38
333|7|0.06
333|6|0.19
333|1|0.68
333|3|0.97
333|18381|0.65
333|4|0.37
333|2|0.5
334|7|0.82
334|6|0.51
334|1|0.79
334|3|0.97
334|18381|0.67
334|4|0.63
334|2|0.74
335|7|0.82
335|6|0.78
335|1|0.11
335|3|0.24
335|18381|0.13
335|4|0.28
335|2|0.65
336|7|0.15
336|6|0.35
336|1|0.2
336|3|0.57
336|18381|1.0
336|4|0.87
336|2|0.58
337|7|0.52
337|6|0.39
337|1|0.1
337|3|0.69
337|18381|0.39
337|4|0.9
337|2|0.21
338|7|0.47
338|6|0.48
338|1|0.33
338|3|0.76
338|18381|0.98
338|4|0.62
338|2|0.95
339|7|0.5
339|6|0.95
339|1|0.07
339|3|0.02
339|18381|0.5
339|4|0.41
339|2|0.14
340|7|0.29
340|6|0.08
340|1|0.07
340|3|0.06
340|18381|0.25
340|4|0.44
340|2|0.24
341|7|0.34
341|6|0.65
341|1|0.19
341|3|0.79
341|18381|0.62
341|4|0.92
341|2|0.58
342|7|0.78
342|6|0.33
342|1|0.03
342|3|0.39
342|18381|0.64
342|4|0.47
342|2|0.65
343|7|0.29
343|6|0.38
343|1|0.63
343|3|0.93
343|18381|0.59
343|4|0.3
343|2|0.4
344|7|1.0
344|6|0.78
344|1|0.85
344|3|0.29
344|18381|0.46
344|4|0.64
344|2|0.6
345|7|0.45
345|6|0.2
345|1|0.06
345|3|0.32
345|18381|0.3
345|4|0.43
345|2|0.09
346|7|0.14
346|6|0.14
346|1|0.44
346|3|0.79
346|18381|0.29
346|4|0.66
346|2|0.34
347|7|0.99
347|6|0.32
347|1|0.11
347|3|0.2
347|18381|0.06
347|4|0.62
347|2|0.99
348|7|0.65
348|6|0.46
348|1|0.25
348|3|0.01
348|18381|0.42
348|4|0.42
348|2|0.11
349|7|0.26
349|6|0.01
349|1|0.17
349|3|0.4
349|18381|0.05
349|4|0.46
349|2|0.73
350|7|0.65
350|6|0.81
350|1|0.43
350|3|0.43
350|18381|0.22
350|4|0.64
350|2|0.79
351|7|0.5
351|6|0.64
351|1|0.1
351|3|0.34
351|18381|0.63
351|4|0.34
351|2|0.08
352|7|0.27
352|6|0.93
352|1|0.67
352|3|0.63
352|18381|0.92
352|4|0.04
352|2|0.37
353|7|0.33
353|6|0.5
353|1|0.25
353|3|0.62
353|18381|0.25
353|4|0.2
353|2|0.46
354|7|0.32
354|6|0.8
354|1|0.37
354|3|0.66
354|18381|0.47
354|4|0.69
354|2|0.1
355|7|0.73
355|6|0.54
355|1|0.4
355|3|0.87
355|18381|0.05
355|4|0.76
355|2|0.14
356|7|0.38
356|6|0.04
356|1|0.89
356|3|0.54
356|18381|0.99
356|4|0.73
356|2|0.23
357|7|0.29
357|6|0.24
357|1|0.74
357|3|0.12
357|18381|0.62
357|4|0.04
357|2|0.3
358|7|0.85
358|6|0.15
358|1|0.7
358|3|0.52
358|18381|0.75
358|4|0.92
358|2|0.99
359|7|0.38
359|6|0.02
359|1|0.22
359|3|0.23
359|18381|0.99
359|4|0.16
359|2|0.63
360|7|0.14
360|6|0.98
360|1|0.24
360|3|0.91
360|18381|0.99
360|4|0.66
360|2|0.54
361|7|0.49
361|6|0.45
361|1|0.21
361|3|0.69
361|18381|0.04
361|4|0.63
361|2|0.6
362|7|0.95
362|6|0.63
362|1|0.95
362|3|0.73
362|18381|0.12
362|4|0.61
362|2|0.04
363|7|0.28
363|6|0.72
363|1|0.37
363|3|0.85
363|18381|0.78
363|4|0.35
363|2|0.16
364|7|0.35
364|6|0.82
364|1|0.48
364|3|0.74
364|18381|0.55
364|4|0.12
364|2|0.4
365|7|0.04
365|6|0.1
365|1|0.46
365|3|0.74
365|18381|0.89
365|4|0.59
365|2|0.6
366|7|0.56
366|6|0.77
366|1|0.98
366|3|0.95
366|18381|0.42
366|4|0.67
366|2|0.02
367|7|0.69
367|6|0.76
367|1|0.07
367|3|0.21
367|18381|0.1
367|4|0.21
367|2|0.03
368|7|0.0
368|6|0.94
368|1|0.91
368|3|0.98
368|18381|0.82
368|4|0.67
368|2|0.55
369|7|0.55
369|6|0.59
369|1|0.2
369|3|0.29
369|18381|0.05
369|4|0.32
369|2|0.08
370|7|0.23
370|6|0.03
370|1|0.36
370|3|0.44
370|18381|0.27
370|4|0.41
370|2|0.3
371|7|0.64
371|6|0.65
371|1|0.63
371|3|0.03
371|18381|0.11
371|4|0.33
371|2|1.0
372|7|0.52
372|6|0.2
372|1|0.82
372|3|0.66
372|18381|0.94
372|4|0.8
372|2|0.26
373|7|0.03
373|6|0.04
373|1|0.64
373|3|0.13
373|18381|0.19
373|4|0.45
373|2|0.69
374|7|0.06
374|6|0.78
374|1|0.02
374|3|0.26
374|18381|0.84
374|4|0.13
374|2|0.87
375|7|0.01
375|6|0.29
375|1|0.05
375|3|0.59
375|18381|0.41
375|4|0.85
375|2|0.42
376|7|0.22
376|6|0.66
376|1|0.29
376|3|0.69
376|18381|0.05
376|4|0.42
376|2|0.32
377|7|0.42
377|6|0.13
377|1|0.3
377|3|0.61
377|18381|0.98
377|4|0.57
377|2|0.66
378|7|0.16
378|6|0.06
378|1|0.05
378|3|0.39
378|18381|0.01
378|4|0.32
378|2|0.11
379|7|0.95
379|6|0.59
379|1|0.74
379|3|0.72
379|18381|0.65
379|4|0.59
379|2|0.58
380|7|0.72
380|6|0.78
380|1|0.5
380|3|0.15
380|18381|0.72
380|4|0.81
380|2|0.12
381|7|0.46
381|6|0.8
381|1|0.9
381|3|0.16
381|18381|0.38
381|4|0.8
381|2|0.12
382|7|0.49
382|6|0.64
382|1|0.26
382|3|0.56
382|18381|0.22
382|4|0.73
382|2|0.27
383|7|0.06
383|6|0.07
383|1|0.78
383|3|0.14
383|18381|0.51
383|4|0.14
383|2|0.73
384|7|0.57
384|6|0.47
384|1|0.44
384|3|0.42
384|18381|0.55
384|4|0.17
384|2|0.66
385|7|0.34
385|6|0.38
385|1|0.33
385|3|0.45
385|18381|0.59
385|4|0.23
385|2|0.01
386|7|0.84
386|6|0.12
386|1|0.9
386|3|0.36
386|18381|0.33
386|4|0.48
386|2|0.38
387|7|0.45
387|6|0.35
387|1|0.27
387|3|0.64
387|18381|0.22
387|4|0.99
387|2|0.58
388|7|0.6
388|6|0.21
388|1|0.74
388|3|0.72
388|18381|0.25
388|4|0.42
388|2|0.36
389|7|0.84
389|6|0.77
389|1|0.87
389|3|0.38
389|18381|0.76
389|4|0.27
389|2|0.83
390|7|0.57
390|6|0.19
390|1|0.3
390|3|0.36
390|18381|0.92
390|4|0.16
390|2|0.44
391|7|0.96
391|6|0.52
391|1|0.59
391|3|0.19
391|18381|0.13
391|4|0.05
391|2|0.45
392|7|0.15
392|6|0.34
392|1|0.49
392|3|0.32
392|18381|0.88
392|4|0.4
392|2|0.65
393|7|0.69
393|6|0.06
393|1|0.49
393|3|0.88
393|18381|0.05
393|4|0.71
393|2|0.22
394|7|0.61
394|6|0.35
394|1|0.66
394|3|0.71
394|18381|0.27
394|4|0.2
394|2|0.32
395|7|0.62
395|6|0.28
395|1|0.21
395|3|0.31
395|18381|0.81
395|4|0.73
395|2|0.29
396|7|0.61
396|6|0.79
396|1|0.47
396|3|0.16
396|18381|0.62
396|4|0.58
396|2|0.1
397|7|0.41
397|6|0.59
397|1|0.36
397|3|0.44
397|18381|0.61
397|4|0.85
397|2|0.91
398|7|0.54
398|6|0.15
398|1|0.36
398|3|0.28
398|18381|0.08
398|4|0.5
398|2|0.29
399|7|0.79
399|6|0.61
399|1|0.7
399|3|0.94
399|18381|0.13
399|4|0.64
399|2|0.83
400|7|0.27
400|6|0.03
400|1|0.59
400|3|0.13
400|18381|0.45
400|4|0.16
400|2|0.38
401|7|0.13
401|6|0.05
401|1|0.18
401|3|0.1
401|18381|0.7
401|4|0.27
401|2|0.78
402|7|0.6
402|6|0.42
402|1|0.19
402|3|0.32
402|18381|0.59
402|4|0.58
402|2|0.9
403|7|0.88
403|6|0.3
403|1|0.07
403|3|0.8
403|18381|0.82
403|4|0.96
403|2|0.15
404|7|0.98
404|6|0.84
404|1|0.44
404|3|0.77
404|18381|0.14
404|4|0.7
404|2|0.96
405|7|0.24
405|6|1.0
405|1|0.35
405|3|0.07
405|18381|0.98
405|4|0.24
405|2|0.85
406|7|0.46
406|6|0.15
406|1|0.52
406|3|0.27
406|18381|0.4
406|4|0.03
406|2|0.08
407|7|0.08
407|6|0.2
407|1|0.71
407|3|0.49
407|18381|0.06
407|4|0.49
407|2|0.05
408|7|0.21
408|6|0.69
408|1|0.48
408|3|0.26
408|18381|0.51
408|4|0.98
408|2|0.07
409|7|0.7
409|6|0.71
409|1|1.0
409|3|0.78
409|18381|0.73
409|4|0.11
409|2|0.81
410|7|0.28
410|6|0.38
410|1|0.64
410|3|0.32
410|18381|0.36
410|4|0.37
410|2|0.14
411|7|0.35
411|6|0.95
411|1|0.98
411|3|0.28
411|18381|0.25
411|4|0.71
411|2|0.52
412|7|0.94
412|6|0.93
412|1|0.54
412|3|0.95
412|18381|0.43
412|4|0.02
412|2|0.43
413|7|0.45
413|6|0.81
413|1|0.13
413|3|0.97
413|18381|0.88
413|4|0.22
413|2|0.63
414|7|0.82
414|6|0.62
414|1|0.01
414|3|0.52
414|18381|0.05
414|4|0.05
414|2|0.96
415|7|0.82
415|6|0.16
415|1|0.88
415|3|0.14
415|18381|0.25
415|4|0.24
415|2|0.16
416|7|0.67
416|6|0.77
416|1|0.76
416|3|0.49
416|18381|0.72
416|4|0.11
416|2|0.05
417|7|0.99
417|6|0.43
417|1|0.71
417|3|0.17
417|18381|0.61
417|4|0.32
417|2|0.05
418|7|0.49
418|6|0.95
418|1|0.87
418|3|0.96
418|18381|0.29
418|4|0.28
418|2|0.19
419|7|0.83
419|6|0.86
419|1|0.02
419|3|0.82
419|18381|0.39
419|4|0.77
419|2|0.45
420|7|0.64
420|6|0.73
420|1|0.89
420|3|0.74
420|18381|0.37
420|4|0.24
420|2|0.41
421|7|0.88
421|6|0.42
421|1|0.6
421|3|0.53
421|18381|0.0
421|4|0.86
421|2|0.44
422|7|0.1
422|6|0.61
422|1|0.09
422|3|0.62
422|18381|0.44
422|4|0.78
422|2|0.05
423|7|0.9
423|6|0.05
423|1|0.31
423|3|0.05
423|18381|0.28
423|4|0.06
423|2|0.8
424|7|0.42
424|6|0.87
424|1|0.08
424|3|0.73
424|18381|0.75
424|4|0.19
424|2|0.33
425|7|0.12
425|6|0.04
425|1|0.32
425|3|0.21
425|18381|0.62
425|4|0.19
425|2|0.69
426|7|0.32
426|6|0.27
426|1|0.04
426|3|0.28
426|18381|0.85
426|4|0.07
426|2|0.81
427|7|0.24
427|6|0.81
427|1|0.09
427|3|0.8
427|18381|0.04
427|4|0.1
427|2|0.32
428|7|0.77
428|6|0.33
428|1|0.1
428|3|0.85
428|18381|0.15
428|4|0.76
428|2|0.45
429|7|0.65
429|6|0.95
429|1|0.66
429|3|0.42
429|18381|0.17
429|4|0.41
429|2|0.96
430|7|0.8
430|6|0.07
430|1|0.27
430|3|0.21
430|18381|0.59
430|4|0.14
430|2|0.39
431|7|1.0
431|6|0.29
431|1|0.65
431|3|0.45
431|18381|0.72
431|4|0.16
431|2|0.77
432|7|0.43
432|6|0.07
432|1|0.19
432|3|0.96
432|18381|0.86
432|4|0.26
432|2|0.89
433|7|0.19
433|6|0.69
433|1|0.99
433|3|0.09
433|18381|0.35
433|4|0.35
433|2|0.88
434|7|0.38
434|6|0.68
434|1|0.14
434|3|0.61
434|18381|0.27
434|4|0.35
434|2|0.08
435|7|0.67
435|6|0.1
435|1|0.12
435|3|0.79
435|18381|0.81
435|4|0.84
435|2|0.4
436|7|0.96
436|6|0.03
436|1|0.02
436|3|0.69
436|18381|0.47
436|4|0.68
436|2|0.38
437|7|0.41
437|6|0.36
437|1|0.38
437|3|0.53
437|18381|0.33
437|4|0.05
437|2|0.23
438|7|0.73
438|6|0.31
438|1|0.06
438|3|0.46
438|18381|0.8
438|4|0.95
438|2|0.07
439|7|0.85
439|6|0.68
439|1|0.92
439|3|0.74
439|18381|0.6
439|4|0.48
439|2|0.17
440|7|0.49
440|6|0.03
440|1|0.39
440|3|0.68
440|18381|0.14
440|4|0.61
440|2|0.03
441|7|0.32
441|6|0.58
441|1|0.96
441|3|0.72
441|18381|0.41
441|4|0.44
441|2|0.01
442|7|0.48
442|6|0.17
442|1|0.21
442|3|0.2
442|18381|0.97
442|4|0.21
442|2|0.07
443|7|0.31
443|6|0.04
443|1|0.22
443|3|0.65
443|18381|0.33
443|4|0.74
443|2|0.35
444|7|0.34
444|6|0.73
444|1|0.06
444|3|0.97
444|18381|0.73
444|4|0.86
444|2|0.37
445|7|0.26
445|6|0.53
445|1|0.87
445|3|0.02
445|18381|0.54
445|4|0.71
445|2|0.66
446|7|0.77
446|6|0.77
446|1|0.6
446|3|0.97
446|18381|0.86
446|4|0.7
446|2|0.82
447|7|0.9
447|6|0.99
447|1|0.12
447|3|0.7
447|18381|0.34
447|4|0.71
447|2|0.54
448|7|0.84
448|6|0.46
448|1|0.29
448|3|0.01
448|18381|0.73
448|4|0.48
448|2|0.76
449|7|0.13
449|6|0.32
449|1|0.21
449|3|0.45
449|18381|0.75
449|4|0.79
449|2|0.45
450|7|0.69
450|6|0.18
450|1|0.48
450|3|0.61
450|18381|0.21
450|4|0.02
450|2|0.18
451|7|0.06
451|6|0.72
451|1|0.95
451|3|0.22
451|18381|0.34
451|4|0.44
451|2|0.65
452|7|0.21
452|6|0.06
452|1|0.19
452|3|0.96
452|18381|0.75
452|4|0.22
452|2|0.77
453|7|0.99
453|6|0.5
453|1|0.43
453|3|0.67
453|18381|0.23
453|4|0.37
453|2|0.41
454|7|0.81
454|6|0.12
454|1|0.77
454|3|0.34
454|18381|0.54
454|4|0.36
454|2|0.89
455|7|0.21
455|6|0.45
455|1|0.23
455|3|0.9
455|18381|0.64
455|4|0.7
455|2|0.55
456|7|0.1
456|6|0.18
456|1|0.68
456|3|0.81
456|18381|0.51
456|4|0.9
456|2|0.48
457|7|0.58
457|6|0.31
457|1|0.64
457|3|0.78
457|18381|0.14
457|4|0.59
457|2|0.26
458|7|0.63
458|6|0.57
458|1|0.3
458|3|0.01
458|18381|0.61
458|4|0.69
458|2|0.12
459|7|0.3
459|6|0.73
459|1|0.84
459|3|0.98
459|18381|0.51
459|4|0.91
459|2|0.77
460|7|0.2
460|6|0.35
460|1|0.89
460|3|0.18
460|18381|0.64
460|4|0.87
460|2|0.75
461|7|0.54
461|6|0.97
461|1|0.14
461|3|0.74
461|18381|0.84
461|4|0.0
461|2|0.01
462|7|0.33
462|6|0.98
462|1|0.51
462|3|0.57
462|18381|0.11
462|4|0.83
462|2|0.56
463|7|0.94
463|6|0.28
463|1|0.87
463|3|0.85
463|18381|0.07
463|4|0.7
463|2|0.25
464|7|0.44
464|6|0.89
464|1|0.42
464|3|0.99
464|18381|0.59
464|4|0.14
464|2|0.93
465|7|0.18
465|6|0.37
465|1|0.12
465|3|0.54
465|18381|0.14
465|4|0.94
465|2|0.82
466|7|0.71
466|6|0.55
466|1|0.75
466|3|0.86
466|18381|0.5
466|4|0.74
466|2|0.93
467|7|0.64
467|6|0.67
467|1|0.94
467|3|0.5
467|18381|0.2
467|4|0.66
467|2|0.61
468|7|0.63
468|6|0.2
468|1|0.16
468|3|0.94
468|18381|0.68
468|4|0.15
468|2|0.94
469|7|0.48
469|6|0.97
469|1|0.34
469|3|0.82
469|18381|0.32
469|4|0.35
469|2|0.16
470|7|0.5
470|6|0.1
470|1|0.03
470|3|0.61
470|18381|0.34
470|4|0.64
470|2|0.9
471|7|0.6
471|6|0.45
471|1|0.54
471|3|0.0
471|18381|0.34
471|4|0.98
471|2|0.51
472|7|0.33
472|6|0.2
472|1|0.51
472|3|0.87
472|18381|0.06
472|4|0.95
472|2|0.26
473|7|0.88
473|6|0.51
473|1|0.36
473|3|0.14
473|18381|0.32
473|4|0.12
473|2|0.51
474|7|0.74
474|6|0.46
474|1|0.51
474|3|0.3
474|18381|0.43
474|4|0.3
474|2|0.01
475|7|0.55
475|6|0.12
475|1|0.37
475|3|0.56
475|18381|0.45
475|4|0.44
475|2|0.03
476|7|0.24
476|6|0.61
476|1|0.24
476|3|0.74
476|18381|0.92
476|4|0.77
476|2|0.18
477|7|0.63
477|6|0.04
477|1|0.13
477|3|0.06
477|18381|0.04
477|4|0.59
477|2|0.72
478|7|0.77
478|6|0.16
478|1|0.5
478|3|0.69
478|18381|0.22
478|4|0.81
478|2|0.62
479|7|0.2
479|6|0.33
479|1|0.56
479|3|0.44
479|18381|0.77
479|4|0.43
479|2|0.71
480|7|0.7
480|6|0.52
480|1|0.95
480|3|0.38
480|18381|0.48
480|4|1.0
480|2|0.22
481|7|0.56
481|6|0.06
481|1|0.88
481|3|0.02
481|18381|0.94
481|4|0.23
481|2|0.26
482|7|0.14
482|6|0.49
482|1|0.5
482|3|0.64
482|18381|0.07
482|4|0.81
482|2|0.81
483|7|0.86
483|6|0.76
483|1|0.18
483|3|0.75
483|18381|0.42
483|4|0.95
483|2|0.36
484|7|0.58
484|6|0.02
484|1|0.72
484|3|0.84
484|18381|0.16
484|4|0.4
484|2|0.22
485|7|0.07
485|6|0.68
485|1|0.51
485|3|0.77
485|18381|0.69
485|4|0.85
485|2|0.58
486|7|0.12
486|6|0.13
486|1|0.05
486|3|0.91
486|18381|0.3
486|4|0.18
486|2|0.16
487|7|0.12
487|6|0.55
487|1|0.19
487|3|0.98
487|18381|0.66
487|4|0.13
487|2|0.83
488|7|0.74
488|6|0.58
488|1|0.79
488|3|0.96
488|18381|0.49
488|4|0.99
488|2|0.55
489|7|0.3
489|6|0.6
489|1|0.19
489|3|0.93
489|18381|0.95
489|4|0.94
489|2|0.49
490|7|0.32
490|6|0.68
490|1|0.35
490|3|0.51
490|18381|0.01
490|4|0.07
490|2|0.21
491|7|0.96
491|6|0.51
491|1|0.73
491|3|0.29
491|18381|0.69
491|4|0.05
491|2|0.53
492|7|0.18
